# webkit 491b5cc236e9ed0b
# JavaScriptCore functions whose exception behavior differs from what their signature implies:
# a function that takes a JSGlobalObject* or ThrowScope& but cannot throw, one with no scope
# of its own that passes the caller's state through, or the reverse. Calls across translation
# units are classified from these rows; the README explains the convention and the columns.
# Generated by scripts/jsc-exception-lint/run.ts --update-summaries --webkit. Do not edit.
# mangled name, qualified name/arity, kind, exit states, verifies at entry
JSRemoteInspectorSetParentProcessInformation	JSRemoteInspectorSetParentProcessInformation/3	nothrow	1	0
JSRemoteInspectorStart	JSRemoteInspectorStart/0	nothrow	1	0
JSReportExtraMemoryCost	JSReportExtraMemoryCost/2	nothrow	1	0
JSScriptCreateFromString	JSScriptCreateFromString/6	transparent	1	0
JSScriptCreateReferencingImmortalASCIIText	JSScriptCreateReferencingImmortalASCIIText/7	transparent	1	0
JSScriptEvaluate	JSScriptEvaluate/4	transparent	1	0
JSScriptRelease	JSScriptRelease/1	nothrow	1	0
JSScriptRetain	JSScriptRetain/1	nothrow	1	0
JSStringCreateWithCharacters	JSStringCreateWithCharacters/2	nothrow	1	0
JSStringCreateWithCharactersNoCopy	JSStringCreateWithCharactersNoCopy/2	nothrow	1	0
JSStringCreateWithUTF8CString	JSStringCreateWithUTF8CString/1	nothrow	1	0
JSStringGetCharactersPtr	JSStringGetCharactersPtr/1	nothrow	1	0
JSStringGetLength	JSStringGetLength/1	nothrow	1	0
JSStringGetMaximumUTF8CStringSize	JSStringGetMaximumUTF8CStringSize/1	nothrow	1	0
JSStringGetUTF8CString	JSStringGetUTF8CString/3	nothrow	1	0
JSStringIsEqual	JSStringIsEqual/2	nothrow	1	0
JSStringIsEqualToUTF8CString	JSStringIsEqualToUTF8CString/2	nothrow	1	0
JSStringRelease	JSStringRelease/1	nothrow	1	0
JSStringRetain	JSStringRetain/1	nothrow	1	0
JSSynchronousEdenCollectForDebugging	JSSynchronousEdenCollectForDebugging/1	nothrow	1	0
JSSynchronousGarbageCollectForDebugging	JSSynchronousGarbageCollectForDebugging/1	nothrow	1	0
JSUnlock	JSUnlock/1	transparent	1	1
JSValueCompare	JSValueCompare/4	transparent	1	1
JSValueCompareDouble	JSValueCompareDouble/4	transparent	1	1
JSValueCompareInt64	JSValueCompareInt64/4	transparent	1	1
JSValueCompareUInt64	JSValueCompareUInt64/4	transparent	1	1
JSValueCreateJSONString	JSValueCreateJSONString/4	transparent	1	0
JSValueGetType	JSValueGetType/2	nothrow	1	0
JSValueGetTypedArrayType	JSValueGetTypedArrayType/3	nothrow	1	0
JSValueIsArray	JSValueIsArray/2	nothrow	1	0
JSValueIsBigInt	JSValueIsBigInt/2	nothrow	1	0
JSValueIsBoolean	JSValueIsBoolean/2	nothrow	1	0
JSValueIsDate	JSValueIsDate/2	nothrow	1	0
JSValueIsEqual	JSValueIsEqual/4	transparent	1	1
JSValueIsInstanceOfConstructor	JSValueIsInstanceOfConstructor/4	transparent	1	1
JSValueIsNull	JSValueIsNull/2	nothrow	1	0
JSValueIsNumber	JSValueIsNumber/2	nothrow	1	0
JSValueIsObject	JSValueIsObject/2	nothrow	1	0
JSValueIsObjectOfClass	JSValueIsObjectOfClass/3	nothrow	1	0
JSValueIsStrictEqual	JSValueIsStrictEqual/3	transparent	3	1
JSValueIsString	JSValueIsString/2	nothrow	1	0
JSValueIsSymbol	JSValueIsSymbol/2	nothrow	1	0
JSValueIsUndefined	JSValueIsUndefined/2	nothrow	1	0
JSValueMakeBoolean	JSValueMakeBoolean/2	nothrow	1	0
JSValueMakeFromJSONString	JSValueMakeFromJSONString/2	transparent	3	1
JSValueMakeNull	JSValueMakeNull/1	nothrow	1	0
JSValueMakeNumber	JSValueMakeNumber/2	nothrow	1	0
JSValueMakeString	JSValueMakeString/2	nothrow	1	0
JSValueMakeSymbol	JSValueMakeSymbol/2	nothrow	1	0
JSValueMakeUndefined	JSValueMakeUndefined/1	nothrow	1	0
JSValueProtect	JSValueProtect/2	nothrow	1	0
JSValueToBoolean	JSValueToBoolean/2	nothrow	1	0
JSValueToInt32	JSValueToInt32/3	transparent	1	1
JSValueToInt64	JSValueToInt64/3	transparent	1	1
JSValueToNumber	JSValueToNumber/3	transparent	1	1
JSValueToObject	JSValueToObject/3	transparent	1	1
JSValueToStringCopy	JSValueToStringCopy/3	transparent	1	1
JSValueToUInt32	JSValueToUInt32/3	transparent	1	1
JSValueToUInt64	JSValueToUInt64/3	transparent	1	1
JSValueUnprotect	JSValueUnprotect/2	nothrow	1	0
JSWeakCreate	JSWeakCreate/2	nothrow	1	0
JSWeakGetObject	JSWeakGetObject/1	nothrow	1	0
JSWeakObjectMapCreate	JSWeakObjectMapCreate/3	nothrow	1	0
JSWeakObjectMapGet	JSWeakObjectMapGet/3	nothrow	1	0
JSWeakObjectMapRemove	JSWeakObjectMapRemove/3	nothrow	1	0
JSWeakObjectMapSet	JSWeakObjectMapSet/4	nothrow	1	0
JSWeakRelease	JSWeakRelease/2	nothrow	1	0
JSWeakRetain	JSWeakRetain/2	nothrow	1	0
_ZL11parseScriptRN3JSC2VMERKNS_10SourceCodeERNS_11ParserErrorE	parseScript/3	transparent	1	0
_ZL29internalScriptTimeoutCallbackPN3JSC14JSGlobalObjectEPvS2_	internalScriptTimeoutCallback/3	nothrow	1	0
_ZN12_GLOBAL__N_112CustomGetter18getOwnPropertySlotEPN3JSC8JSObjectEPNS1_14JSGlobalObjectENS1_12PropertyNameERNS1_12PropertySlotE	(anonymous namespace)::CustomGetter::getOwnPropertySlot/4	transparent	3	1
_ZN12_GLOBAL__N_112RuntimeArray14deletePropertyEPN3JSC6JSCellEPNS1_14JSGlobalObjectENS1_12PropertyNameERNS1_18DeletePropertySlotE	(anonymous namespace)::RuntimeArray::deleteProperty/4	nothrow	1	0
_ZN12_GLOBAL__N_112RuntimeArray14finishCreationEPN3JSC14JSGlobalObjectEPNS1_9CallFrameE	(anonymous namespace)::RuntimeArray::finishCreation/2	transparent	3	1
_ZN12_GLOBAL__N_112RuntimeArray18getOwnPropertySlotEPN3JSC8JSObjectEPNS1_14JSGlobalObjectENS1_12PropertyNameERNS1_12PropertySlotE	(anonymous namespace)::RuntimeArray::getOwnPropertySlot/4	transparent	3	1
_ZN12_GLOBAL__N_112RuntimeArray25getOwnPropertySlotByIndexEPN3JSC8JSObjectEPNS1_14JSGlobalObjectEjRNS1_12PropertySlotE	(anonymous namespace)::RuntimeArray::getOwnPropertySlotByIndex/4	transparent	3	1
_ZN12_GLOBAL__N_112RuntimeArray3putEPN3JSC6JSCellEPNS1_14JSGlobalObjectENS1_12PropertyNameENS1_7JSValueERNS1_15PutPropertySlotE	(anonymous namespace)::RuntimeArray::put/5	nothrow	1	0
_ZN12_GLOBAL__N_112RuntimeArray6createEPN3JSC14JSGlobalObjectEPNS1_9CallFrameE	(anonymous namespace)::RuntimeArray::create/2	transparent	3	1
_ZN12_GLOBAL__N_112RuntimeArrayC1EPN3JSC14JSGlobalObjectEPNS1_9StructureE	(anonymous namespace)::RuntimeArray::RuntimeArray/2	nothrow	1	0
